date,open,high,low,close,volume
11/19/2024,49.62,49.8799,49.42,49.69,27014710
11/18/2024,49.91,50.11,49.70,50.02,27146820
11/15/2024,49.64,50.01,49.61,49.87,40741500
11/14/2024,49.88,49.99,49.545,49.64,38252750
11/13/2024,49.84,50.1265,49.685,49.77,31880680
11/12/2024,49.87,49.94,49.59,49.74,58512360
11/11/2024,49.68,50.135,49.67,49.89,63654710
11/08/2024,49.10,49.4662,48.85,49.19,60376530
11/07/2024,49.44,49.44,48.66,48.75,70611370
11/06/2024,49.04,49.68,48.70,49.55,153473400
11/05/2024,46.32,46.73,46.23,46.71,35221760
11/04/2024,46.61,46.65,46.025,46.28,41705580
11/01/2024,46.63,47.00,46.52,46.64,40139910
10/31/2024,47.07,47.21,46.48,46.48,53417060
10/30/2024,46.98,47.43,46.94,47.13,28704330
10/29/2024,47.09,47.22,46.88,46.92,27930910
10/28/2024,46.87,47.2499,46.855,47.21,31415880
10/25/2024,47.34,47.42,46.52,46.63,25526480
10/24/2024,47.12,47.205,46.86,47.15,19617540
10/23/2024,47.10,47.22,46.88,47.11,20697250
10/22/2024,47.00,47.23,46.78,47.15,30018750
10/21/2024,47.54,47.65,47.15,47.24,26207440
10/18/2024,47.61,47.72,47.3501,47.62,34279600
10/17/2024,47.68,47.81,47.58,47.61,45823450
10/16/2024,47.08,47.50,46.99,47.48,44973700
10/15/2024,47.12,47.39,46.84,46.90,42356780
10/14/2024,46.59,46.85,46.46,46.80,35850840
10/11/2024,45.92,46.60,45.89,46.51,52850300
10/10/2024,45.82,45.86,45.44,45.63,34127390
10/09/2024,45.35,45.86,45.26,45.77,28334270
10/08/2024,45.26,45.46,45.18,45.35,28762950
10/07/2024,45.65,45.67,44.90,45.09,26599260
10/04/2024,45.33,45.69,45.15,45.65,40435850
10/03/2024,44.96,45.05,44.665,44.89,23545680
10/02/2024,45.06,45.23,44.83,45.13,37709430
10/01/2024,45.20,45.31,44.775,45.08,32703010
09/30/2024,45.04,45.34,44.84,45.32,23599210
09/27/2024,45.12,45.437,45.05,45.15,23226120
09/26/2024,44.92,45.11,44.77,45.02,31445230
09/25/2024,45.08,45.14,44.65,44.79,32546930
09/24/2024,45.30,45.30,44.895,45.06,40341430
09/23/2024,45.49,45.67,45.36,45.44,31615260
09/20/2024,45.59,45.66,45.335,45.66,48699180
09/19/2024,45.65,45.81,45.34,45.69,46457690
09/18/2024,45.35,45.69,45.09,45.19,41783870
09/17/2024,45.19,45.4799,45.14,45.33,27893290
09/16/2024,44.70,45.10,44.70,45.09,37063920
09/13/2024,44.51,44.6859,44.41,44.51,32912280
09/12/2024,44.36,44.52,44.00,44.38,37739380
09/11/2024,44.32,44.35,43.38,44.28,59397480
09/10/2024,45.10,45.14,43.975,44.49,59114980
09/09/2024,44.71,45.20,44.65,44.95,41010890
09/06/2024,44.95,45.20,44.19,44.29,51331290
09/05/2024,45.64,45.66,44.745,44.95,39523540
09/04/2024,45.48,45.77,45.215,45.45,32006130
09/03/2024,45.50,45.875,45.185,45.40,39893910
08/30/2024,45.44,45.78,45.23,45.74,28967720
08/29/2024,45.06,45.46,44.75,45.31,33726630
08/28/2024,44.68,45.155,44.64,44.91,24726170
08/27/2024,44.66,44.82,44.58,44.80,21583450
08/26/2024,44.58,44.81,44.47,44.57,23716330
08/23/2024,44.18,44.54,44.09,44.43,32762500
08/22/2024,43.85,44.05,43.81,44.05,24404040
08/21/2024,43.94,43.99,43.57,43.80,19914060
08/20/2024,43.96,43.995,43.78,43.87,19620440
08/19/2024,43.78,44.02,43.78,44.01,24458570
08/16/2024,43.40,43.77,43.40,43.77,25338910
08/15/2024,43.46,43.69,43.31,43.45,33329020
08/14/2024,42.63,43.13,42.60,43.05,30673010
08/13/2024,42.43,42.56,42.12,42.53,24922010
08/12/2024,42.48,42.59,42.09,42.18,20509280
08/09/2024,42.21,42.505,42.04,42.40,23838800
08/08/2024,41.82,42.27,41.76,42.22,41260500
08/07/2024,41.96,42.355,41.49,41.55,43912570
08/06/2024,41.02,41.985,40.91,41.50,57668900
08/05/2024,41.14,41.23,40.66,40.84,107913600
08/02/2024,42.63,42.78,41.80,42.06,78599850
08/01/2024,43.90,43.96,42.93,43.12,47060860
07/31/2024,43.95,44.1099,43.71,43.74,38694790
07/30/2024,43.62,44.00,43.60,43.85,31418660
07/29/2024,43.51,43.535,43.13,43.35,35195680
07/26/2024,42.97,43.54,42.95,43.41,32636270
07/25/2024,42.66,43.365,42.65,42.74,44861990
07/24/2024,43.04,43.125,42.58,42.58,47786910
07/23/2024,43.20,43.39,43.10,43.17,23800350
07/22/2024,42.95,43.17,42.75,43.09,29071070
07/19/2024,43.27,43.36,42.8001,42.85,47219950
07/18/2024,43.67,44.105,43.19,43.29,58731300
07/17/2024,43.44,43.90,43.37,43.82,54773290
07/16/2024,43.03,43.51,42.95,43.49,52243090
07/15/2024,42.53,43.04,42.50,43.00,46561170
07/12/2024,42.19,42.56,42.08,42.38,39041230
07/11/2024,41.95,42.31,41.815,42.24,45836630
07/10/2024,41.55,41.92,41.53,41.91,28445380
07/09/2024,41.47,42.02,41.42,41.75,33143080
07/08/2024,41.60,41.85,41.3801,41.43,27779270
07/05/2024,41.64,41.64,41.30,41.54,21421110
07/03/2024,41.72,41.755,41.53,41.55,21113250
07/02/2024,41.12,41.68,41.10,41.68,27033070
07/01/2024,41.28,41.55,41.03,41.20,36131130
06/28/2024,41.06,41.37,40.935,41.11,44045130
06/27/2024,40.90,41.02,40.72,40.97,25466060
06/26/2024,41.09,41.11,40.82,41.02,37978480
06/25/2024,41.51,41.64,41.16,41.28,32852880
06/24/2024,41.34,41.845,41.235,41.59,45251990
06/21/2024,41.39,41.43,41.09,41.33,42532780
06/20/2024,41.18,41.595,41.135,41.49,42869060
06/18/2024,40.96,41.27,40.925,41.27,38900280
06/17/2024,40.55,41.02,40.48,41.01,36076890
06/14/2024,40.50,40.73,40.37,40.65,29083010
06/13/2024,40.81,40.82,40.50,40.78,39497920
06/12/2024,41.27,41.32,40.75,40.81,46399790
06/11/2024,41.12,41.14,40.65,40.85,54584940
06/10/2024,41.30,41.37,41.05,41.32,31618980
06/07/2024,41.30,41.71,41.22,41.48,42273250
06/06/2024,41.38,41.50,41.13,41.29,39040170
06/05/2024,41.32,41.36,41.01,41.31,23817260
06/04/2024,41.16,41.50,41.00,41.19,27586390
06/03/2024,41.63,41.675,41.015,41.38,37855010
05/31/2024,41.12,41.68,41.00,41.64,38664010
05/30/2024,40.86,41.1299,40.76,41.04,32772640
05/29/2024,40.82,40.95,40.695,40.82,40620240
05/28/2024,41.52,41.52,41.00,41.15,31004940
05/24/2024,41.44,41.62,41.44,41.61,23477280
05/23/2024,41.90,41.94,41.20,41.36,51768510
05/22/2024,42.09,42.27,41.85,41.94,38661150
05/21/2024,41.99,42.22,41.97,42.18,33413370
05/20/2024,42.40,42.46,41.89,41.91,35719630
05/17/2024,42.25,42.49,42.20,42.49,29813160
05/16/2024,42.22,42.38,42.16,42.18,36032730
05/15/2024,41.97,42.22,41.955,42.18,36138290
05/14/2024,41.82,41.90,41.66,41.87,30638320
05/13/2024,41.95,42.02,41.66,41.66,29570090
05/10/2024,41.82,41.91,41.77,41.83,34306850
05/09/2024,41.26,41.67,41.25,41.67,31594750
05/08/2024,41.17,41.43,41.055,41.36,28390900
05/07/2024,41.17,41.29,41.10,41.21,42601190
05/06/2024,40.86,41.07,40.77,41.07,42335610
05/03/2024,40.70,40.79,40.355,40.55,45012620
05/02/2024,40.64,40.695,40.17,40.46,37085050
05/01/2024,40.33,40.85,40.28,40.36,54717650
04/30/2024,40.67,40.76,40.36,40.36,34481590
04/29/2024,40.81,40.9873,40.61,40.76,36596060
04/26/2024,40.81,41.045,40.72,40.82,35796950
04/25/2024,40.92,41.03,40.525,40.88,50365750
04/24/2024,41.02,41.175,40.91,41.12,33957450
04/23/2024,41.06,41.23,40.95,41.13,36488580
04/22/2024,40.60,41.10,40.43,40.87,50701160
04/19/2024,40.05,40.455,39.97,40.38,55513630
04/18/2024,39.87,40.18,39.735,39.83,48893450
04/17/2024,39.77,39.945,39.5322,39.69,41561910
04/16/2024,39.89,39.98,39.53,39.59,66751330
04/15/2024,40.58,40.74,39.745,39.86,71800570
04/12/2024,40.33,40.4998,39.905,40.06,81234750
04/11/2024,40.87,40.93,40.355,40.60,56870830
04/10/2024,41.11,41.27,40.76,40.89,59492760
04/09/2024,41.77,41.875,41.175,41.51,51971420
04/08/2024,41.58,41.82,41.56,41.75,35165670
04/05/2024,41.34,41.675,41.20,41.57,47540270
04/04/2024,42.00,42.08,41.13,41.18,52657530
04/03/2024,41.68,41.96,41.535,41.65,39715860
04/02/2024,41.76,41.815,41.60,41.67,36359800
04/01/2024,42.16,42.195,41.81,41.89,37537680
03/28/2024,41.94,42.22,41.865,42.12,41490170
03/27/2024,41.60,41.90,41.494,41.89,36670280
03/26/2024,41.41,41.526,41.27,41.40,30135470
03/25/2024,41.39,41.46,41.26,41.26,31784000
03/22/2024,41.95,42.035,41.39,41.42,32032970
03/21/2024,41.66,42.00,41.61,41.90,49209180
03/20/2024,41.02,41.59,40.95,41.56,52255350
03/19/2024,40.90,41.09,40.875,41.07,36748310
03/18/2024,40.78,40.92,40.575,40.87,39140640
03/15/2024,40.60,40.98,40.52,40.79,67568040
03/14/2024,41.17,41.25,40.61,40.83,65563440
03/13/2024,40.94,41.17,40.91,41.16,43471390
03/12/2024,40.78,40.98,40.64,40.86,53199290
03/11/2024,40.47,40.73,40.40,40.69,36233060
03/08/2024,40.61,40.83,40.565,40.62,47266580
03/07/2024,40.76,40.835,40.40,40.55,35505150
03/06/2024,40.46,40.73,40.275,40.61,58459510
03/05/2024,40.25,40.63,40.25,40.40,50770170
03/04/2024,40.22,40.50,40.21,40.39,53413220
03/01/2024,40.33,40.4201,40.155,40.29,40794890
02/29/2024,40.46,40.55,40.17,40.34,37629720
02/28/2024,40.13,40.50,40.115,40.36,40040800
02/27/2024,40.14,40.22,39.935,40.21,42599490
02/26/2024,40.26,40.53,40.03,40.10,38369980
02/23/2024,40.25,40.465,40.224,40.30,42190550
02/22/2024,39.86,40.245,39.79,40.10,55188190
02/21/2024,39.47,39.64,39.33,39.64,40259040
02/20/2024,39.35,39.66,39.315,39.52,39952230
02/16/2024,39.73,39.81,39.5506,39.63,37900010
02/15/2024,39.22,39.85,39.21,39.77,58107890
02/14/2024,38.96,39.13,38.81,39.10,58722450
02/13/2024,38.96,39.055,38.42,38.73,62948330
