date,open,high,low,close,volume
07/18/2024,485.53,485.71,476.27,479.49,49347360
07/17/2024,488.28,488.7984,481.70,481.77,56268770
07/16/2024,497.62,498.44,493.15,496.34,25950620
07/15/2024,496.61,501.01,494.09,496.15,31151390
07/12/2024,492.51,499.62,492.04,494.82,37109400
07/11/2024,503.07,503.28,490.725,491.93,49966590
07/10/2024,499.71,503.52,498.39,502.96,28046900
07/09/2024,498.87,500.00,496.24,497.77,25701250
07/08/2024,496.53,497.895,495.50,497.34,22109420
07/05/2024,491.89,496.60,491.59,496.16,28495940
07/03/2024,486.22,491.17,486.22,491.04,18064880
07/02/2024,480.41,487.04,480.28,486.98,26723560
07/01/2024,480.04,482.49,476.255,481.92,24898340
06/28/2024,482.41,487.20,478.46,479.11,34881580
06/27/2024,480.12,483.10,479.30,481.61,26222140
06/26/2024,478.55,480.92,478.13,480.37,22737110
06/25/2024,476.07,479.68,475.12,479.38,29250210
06/24/2024,478.18,479.93,473.82,473.96,37750970
06/21/2024,481.19,482.535,478.67,480.18,39432910
06/20/2024,486.42,486.8387,479.62,481.47,33918680
06/18/2024,485.01,485.90,483.43,485.21,24438570
06/17/2024,479.46,486.86,478.14,485.06,37054500
06/14/2024,476.52,479.26,476.05,479.19,23372620
06/13/2024,477.72,478.39,474.42,476.72,25859010
06/12/2024,471.99,476.50,471.29,474.15,34532590
06/11/2024,463.54,468.14,462.03,468.02,22053280
06/10/2024,461.82,465.19,461.53,464.83,20719770
06/07/2024,463.00,465.74,461.84,462.96,25829720
06/06/2024,464.22,464.54,462.19,463.37,21966820
06/05/2024,457.98,463.61,454.408,463.53,33817410
06/04/2024,452.87,455.575,451.1311,454.37,23767440
06/03/2024,454.57,455.58,447.90,453.13,32997470
05/31/2024,451.78,452.48,443.055,450.71,55941300
05/30/2024,455.50,455.64,450.21,451.55,30714120
05/29/2024,455.48,458.24,455.34,456.44,29739240
05/28/2024,459.18,459.74,456.69,459.68,26216820
05/24/2024,455.29,459.23,453.5674,457.95,29669460
05/23/2024,460.55,460.58,451.8503,453.66,40899230
05/22/2024,456.06,456.82,453.08,455.71,25120040
05/21/2024,453.04,455.99,452.84,455.80,23167720
05/20/2024,451.98,455.58,451.785,454.91,24474230
05/17/2024,452.11,452.72,449.5399,451.76,35803720
05/16/2024,452.71,454.69,451.81,451.98,34780410
05/15/2024,448.43,453.15,446.90,452.90,41464650
05/14/2024,442.65,446.465,442.46,445.93,34478320
05/13/2024,443.99,444.09,441.65,443.08,22994190
05/10/2024,442.54,444.31,440.499,442.06,27116570
05/09/2024,440.33,441.60,438.46,441.02,24580120
05/08/2024,437.67,441.48,437.55,440.06,24896720
05/07/2024,440.70,441.97,439.58,440.32,30996090
05/06/2024,437.30,440.34,436.52,440.25,30227200
05/03/2024,434.44,436.48,432.62,435.48,48515250
05/02/2024,425.30,427.81,420.63,426.90,36559010
05/01/2024,423.15,430.14,420.66,421.52,52251710
04/30/2024,431.15,432.56,424.51,424.59,43665930
04/29/2024,433.13,433.76,429.98,432.75,30022160
04/26/2024,427.62,432.55,426.92,431.00,41874910
04/25/2024,419.24,425.32,418.14,424.45,57392170
04/24/2024,428.20,429.73,424.20,426.51,48440310
04/23/2024,420.77,426.28,418.8715,425.07,44384740
04/22/2024,417.31,421.18,413.94,418.82,47807660
04/19/2024,422.22,422.75,413.07,414.65,75230990
04/18/2024,426.49,428.24,422.83,423.41,46549360
04/17/2024,433.10,433.12,424.90,425.84,56880540
04/16/2024,430.90,433.76,429.70,431.10,47618960
04/15/2024,442.06,442.15,430.21,431.06,63453620
04/12/2024,441.10,442.24,436.88,438.27,53665000
04/11/2024,440.26,446.33,437.96,445.37,45474550
04/10/2024,437.00,439.24,436.28,438.37,61502190
04/09/2024,442.96,443.24,437.44,442.23,39521570
04/08/2024,441.41,442.50,439.20,440.60,28144940
04/05/2024,436.78,443.17,435.96,440.47,54744630
04/04/2024,446.33,446.95,435.11,435.34,57267660
04/03/2024,438.96,444.00,438.95,442.10,39949750
04/02/2024,440.08,441.43,438.03,441.11,44259670
04/01/2024,444.97,447.53,443.02,444.95,38728950
03/28/2024,444.78,445.64,443.65,444.01,36839640
03/27/2024,446.44,446.54,441.93,444.83,41359240
03/26/2024,446.30,447.225,443.09,443.32,34142040
03/25/2024,443.55,446.26,442.54,444.76,27789150
03/22/2024,445.35,447.49,444.49,446.38,28253900
03/21/2024,448.88,449.34,445.67,445.87,39345650
03/20/2024,439.78,444.11,438.06,443.77,43653490
03/19/2024,435.45,438.98,433.33,438.57,43004110
03/18/2024,438.73,441.04,437.24,437.48,47323800
03/15/2024,436.07,438.8733,432.7417,433.92,73069820
03/14/2024,441.50,442.03,436.39,439.14,52195210
03/13/2024,442.65,442.67,439.12,440.25,37928690
03/12/2024,439.73,444.02,436.46,443.66,55300910
03/11/2024,437.51,438.66,435.44,437.39,45859990
03/08/2024,445.81,448.64,438.34,439.02,72095960
03/07/2024,442.42,446.72,440.86,445.45,44526670
03/06/2024,440.32,441.99,436.89,438.79,46234460
03/05/2024,440.94,440.95,433.65,436.05,57917140
03/04/2024,445.61,446.04,443.77,444.02,34325690
03/01/2024,439.90,446.58,439.84,445.61,43853030
02/29/2024,438.23,440.09,435.02,439.00,42495150
02/28/2024,435.43,436.67,434.30,435.27,32938820
02/27/2024,437.67,437.99,435.025,437.60,33713220
02/26/2024,437.60,438.60,436.355,436.55,33043240
02/23/2024,439.65,440.59,435.79,436.78,39853860
02/22/2024,434.49,439.12,433.71,438.07,53887750
02/21/2024,424.55,425.70,421.63,425.61,50179700
02/20/2024,428.55,430.08,423.50,427.32,53999450
02/16/2024,434.89,434.99,429.85,430.57,53716480
02/15/2024,433.92,434.98,431.33,434.51,38796140
02/14/2024,431.26,433.65,428.8799,433.22,45092720
02/13/2024,427.28,431.27,425.3305,428.55,64491670
02/12/2024,436.94,439.14,434.65,435.34,33203310
