date,open,high,low,close,volume
10/18/2024,91.14,91.48,91.05,91.23,2665486
10/17/2024,91.39,91.41,90.40,90.56,2237560
10/16/2024,90.64,91.11,90.55,90.99,3198673
10/15/2024,91.05,91.445,90.765,91.05,3436527
10/14/2024,90.67,91.135,90.54,90.85,3434049
10/11/2024,90.03,90.66,89.87,90.43,1861445
10/10/2024,90.12,90.50,89.78,89.81,3136415
10/09/2024,90.43,90.55,89.68,90.48,2390616
10/08/2024,89.97,90.545,89.72,90.45,3753222
10/07/2024,90.85,90.95,89.52,89.66,2473860
10/04/2024,90.44,90.975,89.90,90.88,3345775
10/03/2024,89.69,90.09,89.41,89.88,5052731
10/02/2024,90.14,90.45,89.98,90.19,5005786
10/01/2024,90.72,90.98,89.62,90.47,4859385
09/30/2024,90.00,90.495,89.645,90.40,3269685
09/27/2024,89.74,90.35,89.6524,90.01,2532245
09/26/2024,89.67,89.89,89.015,89.47,2245715
09/25/2024,89.19,89.58,88.93,88.97,2692190
09/24/2024,88.95,89.285,88.33,89.25,2735846
09/23/2024,89.06,89.17,88.60,88.83,3361382
09/20/2024,89.03,89.12,88.43,88.90,5857706
09/19/2024,89.24,89.54,88.68,88.90,4036425
09/18/2024,87.94,88.60,87.57,87.71,5009717
09/17/2024,88.07,88.63,87.33,87.78,4079435
09/16/2024,87.14,87.83,86.78,87.78,3275304
09/13/2024,85.92,87.065,85.92,86.87,3026504
09/12/2024,84.96,86.07,84.96,86.04,4689125
09/11/2024,84.19,84.61,82.65,84.46,5549319
09/10/2024,84.45,84.70,83.52,84.11,3924180
09/09/2024,84.22,84.67,83.695,84.13,4120416
09/06/2024,85.70,86.12,83.68,83.77,4422335
09/05/2024,85.24,85.98,85.11,85.56,3562809
09/04/2024,85.47,86.50,85.245,85.31,5200228
09/03/2024,86.96,87.23,85.315,85.72,5599370
08/30/2024,87.16,87.39,86.44,87.32,3072355
08/29/2024,87.42,87.81,86.54,86.74,3240358
08/28/2024,87.46,87.57,86.49,86.92,3182916
08/27/2024,87.46,88.02,87.33,87.50,2554050
08/26/2024,87.65,87.95,87.35,87.70,2976703
08/23/2024,87.43,87.85,86.86,87.50,3008992
08/22/2024,87.89,88.00,86.63,86.89,2984411
08/21/2024,87.24,87.71,87.03,87.55,3298983
08/20/2024,87.11,87.51,87.015,87.18,3355857
08/19/2024,86.49,87.27,86.49,87.24,2807400
08/16/2024,85.99,86.51,85.90,86.26,3928976
08/15/2024,85.70,86.09,85.46,86.00,3665425
08/14/2024,85.48,85.71,84.86,85.23,4069042
08/13/2024,85.09,85.835,84.96,85.72,4184103
08/12/2024,85.31,85.31,84.43,84.62,3131901
08/09/2024,84.20,85.30,84.03,85.21,4385855
08/08/2024,83.21,84.56,83.13,84.49,7612025
08/07/2024,84.17,84.79,82.75,82.84,8590866
08/06/2024,82.49,84.26,82.41,83.28,9076867
08/05/2024,81.46,83.48,81.15,82.31,10799510
08/02/2024,85.36,85.95,84.26,84.74,9145589
08/01/2024,87.56,87.92,85.56,86.14,7523017
07/31/2024,85.56,86.19,85.36,85.79,4545567
07/30/2024,84.59,85.05,84.075,84.78,5373815
07/29/2024,84.10,84.84,83.86,84.44,4184347
07/26/2024,83.28,84.005,82.94,83.70,6660513
07/25/2024,83.32,83.79,82.14,82.16,7788671
07/24/2024,83.94,84.10,83.05,83.12,7701160
07/23/2024,85.34,85.80,84.945,85.35,4242499
07/22/2024,85.49,85.69,84.97,85.47,4204911
07/19/2024,85.78,85.97,85.03,85.11,3402794
07/18/2024,86.22,86.29,85.29,85.49,4524580
07/17/2024,86.02,86.17,85.33,85.54,5221997
07/16/2024,86.93,87.38,86.46,86.85,3843167
07/15/2024,86.28,87.30,86.24,86.62,3543007
07/12/2024,86.14,86.94,86.05,86.31,3443521
07/11/2024,87.60,87.86,86.34,86.59,3949169
07/10/2024,87.30,87.935,87.21,87.79,5169648
07/09/2024,87.39,87.5222,87.11,87.24,2348649
07/08/2024,87.80,87.82,86.84,86.97,3043294
07/05/2024,86.07,87.85,86.07,87.76,3344426
07/03/2024,85.94,86.255,85.88,86.09,2081151
07/02/2024,85.09,86.06,85.04,86.06,2934507
07/01/2024,85.79,85.93,84.895,85.30,3213086
06/28/2024,86.41,87.02,85.63,85.66,4025085
06/27/2024,86.09,86.5499,86.03,86.45,2988590
06/26/2024,85.48,86.06,85.40,85.96,2746544
06/25/2024,84.99,85.99,84.89,85.95,3225490
06/24/2024,85.00,85.52,84.815,85.00,3724875
06/21/2024,84.74,85.085,84.45,84.94,3757130
06/20/2024,84.02,84.445,83.87,84.39,3650865
06/18/2024,84.39,84.68,83.81,84.03,3004510
06/17/2024,83.81,84.7879,83.4049,84.53,3420580
06/14/2024,83.47,84.16,83.47,84.13,2402837
06/13/2024,84.15,84.22,83.70,83.86,3595476
06/12/2024,85.35,85.63,84.07,84.59,4248012
06/11/2024,84.46,84.84,84.20,84.77,5804279
06/10/2024,84.33,84.70,84.005,84.61,3442864
06/07/2024,84.97,85.275,84.3239,84.40,3463007
06/06/2024,84.87,85.55,84.85,84.98,3184456
06/05/2024,84.44,84.96,84.32,84.93,4160624
06/04/2024,83.45,84.00,83.24,83.91,2878997
06/03/2024,83.50,83.92,82.88,83.59,5947645
05/31/2024,82.26,83.30,81.805,83.26,3600112
05/30/2024,82.55,82.55,82.04,82.38,2942203
05/29/2024,82.51,83.01,82.49,82.65,2769017
05/28/2024,82.71,83.15,82.63,83.09,2786224
05/24/2024,82.28,83.03,82.17,82.95,2027996
05/23/2024,83.00,83.15,81.541,81.90,3534127
05/22/2024,82.60,82.97,82.53,82.84,2602592
05/21/2024,82.71,82.94,82.49,82.74,2317232
05/20/2024,82.49,82.945,82.43,82.85,2157326
05/17/2024,82.47,82.63,82.26,82.61,2714109
05/16/2024,82.35,82.6861,82.26,82.47,3136621
05/15/2024,82.47,82.60,81.96,82.53,3487826
05/14/2024,81.75,82.10,81.615,82.01,2730128
05/13/2024,81.30,81.68,81.095,81.64,2715476
05/10/2024,81.50,81.86,81.255,81.79,3563948
05/09/2024,81.15,81.67,81.04,81.67,3995915
05/08/2024,80.60,81.692,80.59,81.26,2941307
05/07/2024,81.21,81.62,81.14,81.39,3453291
05/06/2024,80.59,81.30,80.38,81.30,4714007
05/03/2024,79.96,80.38,79.55,80.21,4813307
05/02/2024,78.95,79.49,78.37,79.37,6956776
05/01/2024,77.97,79.82,77.91,78.58,9300489
04/30/2024,78.90,79.05,77.86,77.86,7333542
04/29/2024,79.77,79.85,78.85,79.18,5357833
04/26/2024,79.88,80.295,79.39,80.11,13015580
04/25/2024,76.64,78.24,76.48,77.96,14354210
04/24/2024,81.05,81.23,80.12,80.84,6196627
04/23/2024,80.07,81.075,79.98,80.79,5068076
04/22/2024,80.02,80.22,78.95,79.58,5458377
04/19/2024,80.17,80.20,78.89,79.47,6854655
04/18/2024,80.24,81.01,80.13,80.35,4539412
04/17/2024,80.58,80.64,79.52,79.96,4862316
04/16/2024,80.07,80.48,79.825,80.03,7501028
04/15/2024,81.99,82.09,80.09,80.30,6494651
04/12/2024,82.15,82.32,81.20,81.33,5997208
04/11/2024,82.30,82.935,81.80,82.69,4073126
04/10/2024,81.835,82.12,81.58,81.97,6845389
04/09/2024,82.74,83.19,82.12,82.62,4733060
04/08/2024,82.655,82.98,82.45,82.53,3503083
04/05/2024,81.85,82.91,81.69,82.52,6619541
04/04/2024,83.19,83.585,81.66,81.69,8000474
04/03/2024,82.10,82.88,82.03,82.81,5158099
04/02/2024,81.58,82.22,81.40,82.16,5271157
04/01/2024,81.55,82.3199,81.36,82.29,5290892
03/28/2024,81.77,81.90,81.51,81.66,5294736
03/27/2024,81.75,81.86,81.13,81.79,4177785
03/26/2024,81.69,82.015,81.27,81.37,5441604
03/25/2024,81.59,81.64,81.11,81.54,3732478
03/22/2024,81.86,82.16,81.67,81.82,3214375
03/21/2024,82.25,82.25,81.59,81.65,5377225
03/20/2024,80.81,81.78,80.55,81.62,4432697
03/19/2024,80.39,80.74,79.97,80.67,4777114
03/18/2024,80.56,81.0087,80.45,80.70,5360650
03/15/2024,79.75,80.14,79.13,79.29,8166298
03/14/2024,80.54,80.60,79.63,80.09,7210349
03/13/2024,80.11,80.67,80.07,80.28,5496615
03/12/2024,79.83,80.42,79.40,80.14,7405144
03/11/2024,79.29,79.81,78.825,79.44,6934299
03/08/2024,79.83,80.735,79.19,79.59,8710020
03/07/2024,79.05,79.93,78.88,79.71,6460488
03/06/2024,78.96,79.07,78.185,78.44,6833278
03/05/2024,78.44,78.69,78.07,78.33,7602785
03/04/2024,79.84,79.89,78.865,78.97,7165814
03/01/2024,79.42,80.295,79.415,80.02,5828975
02/29/2024,79.17,79.61,78.66,79.36,6774297
02/28/2024,78.77,78.96,78.48,78.66,3774627
02/27/2024,78.61,79.21,78.50,79.20,4502487
02/26/2024,79.40,79.50,78.53,78.56,7872641
02/23/2024,79.85,80.235,79.565,79.72,7327483
02/22/2024,79.66,80.156,79.15,79.92,7108752
02/21/2024,78.58,78.79,78.235,78.74,6142837
02/20/2024,78.53,79.09,78.49,78.83,8030654
02/16/2024,79.76,79.84,78.86,78.95,7036635
02/15/2024,79.32,80.42,79.17,80.20,6672691
02/14/2024,79.08,79.57,78.63,79.55,7344739
02/13/2024,78.19,78.74,77.92,78.30,8023889
