date,open,high,low,close,volume
12/09/2024,144.42,145.09,143.92,144.70,6258634
12/06/2024,145.29,145.46,144.105,144.28,6545159
12/05/2024,146.09,146.25,144.83,145.10,8948940
12/04/2024,147.08,147.58,146.36,146.74,5597844
12/03/2024,147.14,147.43,146.74,146.82,4236349
12/02/2024,147.32,147.38,146.39,147.15,6220907
11/29/2024,146.94,147.79,146.71,147.41,3521247
11/27/2024,146.31,147.7552,146.31,146.95,5953240
11/26/2024,145.83,146.33,144.69,146.17,6018641
11/25/2024,144.81,145.85,144.79,145.39,6834366
11/22/2024,144.33,145.02,143.935,144.16,6330311
11/21/2024,142.88,144.23,142.14,144.03,7969570
11/20/2024,141.51,143.08,141.28,142.88,9328841
11/19/2024,140.65,141.61,140.26,141.21,6205830
11/18/2024,141.47,142.09,141.31,141.94,7933235
11/15/2024,143.72,143.85,141.57,141.84,14246070
11/14/2024,146.58,146.59,144.36,144.52,7936741
11/13/2024,147.16,147.60,146.675,146.83,5981289
11/12/2024,149.06,149.31,147.185,147.22,7022700
11/11/2024,149.85,150.60,149.08,149.30,6072124
11/08/2024,149.31,150.945,149.14,150.18,8701068
11/07/2024,148.93,149.29,148.21,149.11,9381574
11/06/2024,150.67,150.91,147.35,148.04,10685860
11/05/2024,146.48,147.89,145.94,147.85,5035268
11/04/2024,147.38,148.09,146.48,146.77,5985990
11/01/2024,147.44,148.47,147.43,147.74,6896929
10/31/2024,147.24,147.93,146.84,146.87,6701204
10/30/2024,146.14,148.17,145.62,148.12,9211829
10/29/2024,148.71,149.32,148.33,148.40,7342579
10/28/2024,149.01,149.49,148.62,148.81,4923484
10/25/2024,149.92,150.00,148.42,148.59,5314527
10/24/2024,150.40,151.005,149.37,149.41,5066266
10/23/2024,150.70,150.93,149.60,150.40,4910436
10/22/2024,150.53,151.39,150.40,151.11,5166889
10/21/2024,152.73,153.14,151.18,151.33,4825870
10/18/2024,152.50,153.495,152.06,153.13,9823968
10/17/2024,152.77,153.02,152.29,152.39,5430044
10/16/2024,152.65,153.6059,152.24,153.28,4510189
10/15/2024,152.67,154.585,152.51,152.85,9088576
10/14/2024,154.06,155.015,153.53,154.74,4819781
10/11/2024,153.25,154.07,153.03,153.89,9354102
10/10/2024,153.34,153.46,152.395,152.77,4385633
10/09/2024,151.93,153.46,151.57,153.34,7840031
10/08/2024,151.37,152.03,151.24,151.79,4726590
10/07/2024,151.65,152.11,150.685,150.97,5922859
10/04/2024,151.75,152.02,150.88,151.64,6591450
10/03/2024,152.52,152.66,151.24,151.52,5550985
10/02/2024,153.02,153.38,151.87,152.90,7158480
10/01/2024,154.14,154.355,152.63,153.21,10560380
09/30/2024,152.81,154.06,152.58,154.02,7235028
09/27/2024,153.30,154.20,153.01,153.02,7312567
09/26/2024,152.49,153.29,152.23,153.10,6173093
09/25/2024,154.56,154.78,152.525,152.59,5940096
09/24/2024,154.33,154.39,153.36,154.09,5341811
09/23/2024,155.19,155.21,154.12,154.40,6416424
09/20/2024,155.41,155.98,154.895,155.28,8541635
09/19/2024,156.76,156.76,155.51,155.92,6717643
09/18/2024,155.49,156.98,154.76,155.36,7148920
09/17/2024,157.05,157.09,155.075,155.62,6279990
09/16/2024,156.98,157.59,156.67,157.24,4711902
09/13/2024,155.91,156.64,155.70,156.16,4358649
09/12/2024,155.24,155.98,153.79,155.84,4838262
09/11/2024,155.18,155.46,152.85,155.28,6636620
09/10/2024,155.24,155.85,154.66,155.74,7337319
09/09/2024,154.34,155.52,153.75,155.03,6169412
09/06/2024,155.02,155.66,153.63,153.95,7652025
09/05/2024,156.46,156.55,153.73,154.48,7245564
09/04/2024,156.69,159.64,155.86,156.63,8235494
09/03/2024,156.88,157.84,156.47,156.90,7674912
08/30/2024,156.23,157.28,155.55,157.20,7020703
08/29/2024,156.41,156.83,155.46,156.12,4339350
08/28/2024,155.51,156.435,155.06,155.79,5150093
08/27/2024,155.52,156.04,155.06,155.61,3785444
08/26/2024,155.60,156.08,155.22,155.37,4433688
08/23/2024,155.19,155.56,154.64,155.45,4069501
08/22/2024,155.20,155.35,153.9869,154.78,4951898
08/21/2024,154.74,155.08,154.136,154.68,5530111
08/20/2024,154.21,155.21,154.05,154.42,4878366
08/19/2024,152.88,153.935,152.79,153.80,4729719
08/16/2024,152.66,153.115,152.23,152.87,4562665
08/15/2024,152.46,152.95,151.75,152.71,5886933
08/14/2024,151.03,151.98,150.67,151.76,4837347
08/13/2024,150.00,151.365,149.83,151.22,4815735
08/12/2024,150.34,150.34,148.98,149.41,5044497
08/09/2024,149.50,150.36,149.18,149.98,8550467
08/08/2024,148.29,149.365,147.62,149.24,11479080
08/07/2024,147.41,148.12,145.54,146.01,11485000
08/06/2024,147.42,149.38,146.95,147.51,13335710
08/05/2024,148.50,148.79,146.19,146.83,17575640
08/02/2024,151.39,151.77,148.62,150.86,15742300
08/01/2024,150.40,151.33,149.49,151.16,10357710
07/31/2024,150.12,150.66,149.05,149.63,8417891
07/30/2024,150.05,151.11,149.11,150.18,7269477
07/29/2024,149.98,150.56,149.26,150.05,8227400
07/26/2024,149.10,150.93,149.01,149.96,6028837
07/25/2024,149.42,151.53,148.96,149.12,11472750
07/24/2024,148.71,150.055,148.21,149.87,6870395
07/23/2024,149.33,149.42,148.465,148.63,3553334
07/22/2024,148.62,148.99,147.88,148.72,5190313
07/19/2024,147.86,148.58,147.28,147.87,5985687
07/18/2024,149.58,150.56,146.86,147.12,11033370
07/17/2024,148.83,151.33,148.64,150.54,10395530
07/16/2024,148.64,149.89,148.31,149.86,7602476
07/15/2024,148.84,148.98,147.53,147.75,5804116
07/12/2024,147.85,148.885,147.74,148.27,6614662
07/11/2024,146.33,147.74,146.15,147.35,7692935
07/10/2024,145.11,146.34,144.79,146.32,5342450
07/09/2024,144.56,145.03,143.70,144.95,8337123
07/08/2024,144.57,144.97,143.88,144.25,4001547
07/05/2024,143.61,144.49,142.88,144.41,4846865
07/03/2024,144.66,144.67,142.73,143.30,7653965
07/02/2024,144.41,144.62,143.59,144.40,7536335
07/01/2024,146.04,147.485,144.6542,144.93,6562067
06/28/2024,146.41,147.02,145.10,145.75,7656778
06/27/2024,146.22,146.28,145.03,145.87,4637944
06/26/2024,146.37,146.625,145.77,146.11,4572683
06/25/2024,147.26,147.465,146.275,146.63,5171672
06/24/2024,146.83,147.61,146.45,147.09,6446290
06/21/2024,146.59,147.12,146.235,146.81,8513040
06/20/2024,145.47,146.59,145.27,146.40,6653759
06/18/2024,145.89,146.40,145.60,145.92,4872625
06/17/2024,145.26,145.955,144.96,145.73,4542990
06/14/2024,145.63,145.92,145.025,145.88,4109831
06/13/2024,145.51,146.17,144.58,145.93,4720590
06/12/2024,146.99,147.04,145.67,146.05,6522859
06/11/2024,146.86,146.86,145.73,146.36,5194123
06/10/2024,146.20,147.005,145.67,146.97,5397727
06/07/2024,146.13,147.16,145.96,146.43,5222299
06/06/2024,145.68,146.58,145.18,146.27,5425770
06/05/2024,145.30,145.945,144.49,145.79,5373456
06/04/2024,144.58,145.53,144.04,145.13,6964248
06/03/2024,143.60,145.135,143.35,144.71,10298310
05/31/2024,142.08,143.775,141.91,143.70,7945890
05/30/2024,140.99,142.14,140.675,141.63,7395616
05/29/2024,141.45,141.73,140.95,141.56,6838269
05/28/2024,144.10,144.10,142.07,142.67,8375071
05/24/2024,145.10,145.33,144.33,144.42,3949525
05/23/2024,146.27,146.2801,144.805,144.91,5155939
05/22/2024,145.86,146.945,145.77,146.51,6831234
05/21/2024,146.26,146.88,145.88,146.25,4048888
05/20/2024,146.16,146.3551,145.69,146.00,3890023
05/17/2024,146.00,146.34,145.44,146.31,7071646
05/16/2024,145.89,146.44,145.62,146.03,6741009
05/15/2024,144.70,146.36,144.64,146.20,8433670
05/14/2024,143.65,144.13,143.11,144.06,6198799
05/13/2024,143.88,144.01,143.19,143.45,5351464
05/10/2024,143.49,144.09,143.39,143.59,6325067
05/09/2024,142.25,143.38,142.23,143.30,6821786
05/08/2024,142.86,142.88,141.90,142.08,5461097
05/07/2024,141.72,142.695,141.70,142.57,7720646
05/06/2024,140.95,141.435,140.64,141.40,5605118
05/03/2024,141.09,141.23,140.10,140.83,8539319
05/02/2024,141.34,141.44,139.72,140.48,8425562
05/01/2024,139.71,141.84,139.55,140.58,10710290
04/30/2024,140.90,141.20,140.23,140.33,9677720
04/29/2024,140.13,140.83,139.73,140.43,6388634
04/26/2024,139.40,140.33,139.30,139.96,6013758
04/25/2024,140.77,141.00,139.20,139.92,9693507
04/24/2024,140.99,141.15,140.215,140.86,7378594
04/23/2024,140.82,141.56,140.18,141.30,8615525
04/22/2024,139.38,140.59,138.93,139.48,8531342
04/19/2024,139.15,139.34,138.445,138.95,9668387
04/18/2024,138.53,139.25,138.21,138.43,8105813
04/17/2024,139.49,139.62,138.215,138.44,8480148
04/16/2024,139.83,139.83,138.585,138.68,10170540
04/15/2024,140.12,140.63,138.41,138.63,10383740
04/12/2024,140.28,140.29,138.46,138.91,13799440
04/11/2024,142.02,142.05,140.595,141.01,8153938
04/10/2024,141.84,142.24,141.10,141.59,13052730
04/09/2024,143.07,143.355,142.28,143.27,10534540
04/08/2024,143.11,143.11,142.54,142.76,9128151
04/05/2024,141.725,143.685,141.61,143.22,9073220
04/04/2024,144.93,145.02,141.87,141.95,12685710
04/03/2024,144.44,145.09,143.685,144.03,8453547
04/02/2024,144.49,144.65,143.435,144.19,10776350
04/01/2024,147.64,147.73,145.935,146.47,7378313
03/28/2024,147.92,148.2317,147.675,147.73,8090182
03/27/2024,147.01,147.71,146.62,147.71,8797533
03/26/2024,145.53,145.94,145.14,145.77,6942438
03/25/2024,145.705,145.86,145.011,145.24,5252964
03/22/2024,145.85,146.22,145.265,145.44,5537224
03/21/2024,145.75,146.17,145.34,145.64,8865259
03/20/2024,145.43,145.50,144.635,145.45,8268171
03/19/2024,144.94,145.87,144.52,145.78,5240260
03/18/2024,145.43,145.57,144.72,144.82,6407158
03/15/2024,145.02,145.66,144.845,145.36,10570480
03/14/2024,146.55,146.66,145.125,145.94,9605786
03/13/2024,147.59,147.70,145.89,146.46,7874171
03/12/2024,146.45,147.39,145.96,147.03,7143931
03/11/2024,146.10,146.61,145.295,146.35,7724013
03/08/2024,146.56,147.25,146.17,146.43,7802515
03/07/2024,146.38,147.05,146.175,146.70,6438276
03/06/2024,145.30,146.56,145.30,146.02,8085410
03/05/2024,146.17,146.41,144.55,145.03,9743609
03/04/2024,145.92,146.68,145.77,146.12,10657870
03/01/2024,145.15,146.439,144.51,146.34,8741586
02/29/2024,146.00,146.24,144.72,144.82,9435636
02/28/2024,146.12,146.28,145.32,146.01,8038813
02/27/2024,146.38,147.186,146.035,146.74,7374135
02/26/2024,147.77,148.11,146.965,147.10,7248352
02/23/2024,147.66,148.2701,147.34,147.86,9194718
02/22/2024,145.64,147.4301,145.33,147.16,9130025
02/21/2024,144.66,145.49,144.24,145.45,7213773
02/20/2024,145.73,146.19,144.765,145.13,9120550
02/16/2024,145.34,146.605,144.82,145.62,8424290
02/15/2024,144.20,145.43,143.99,145.15,9294805
02/14/2024,143.35,144.15,143.075,144.10,9701053
02/13/2024,143.47,144.47,142.15,142.86,11170140
