date,open,high,low,close,volume
05/23/2024,190.98,191.00,186.625,186.88,51005920
05/22/2024,192.265,192.8231,190.27,190.90,34648550
05/21/2024,191.09,192.73,190.9201,192.35,42309400
05/20/2024,189.325,191.9199,189.01,191.04,44361280
05/17/2024,189.51,190.81,189.18,189.87,41282930
05/16/2024,190.47,191.095,189.6601,189.84,52845230
05/15/2024,187.91,190.65,187.37,189.72,70399990
05/14/2024,187.51,188.30,186.29,187.43,52393620
05/13/2024,185.435,187.10,184.62,186.28,72044810
05/10/2024,184.90,185.09,182.13,183.05,50759500
05/09/2024,182.56,184.66,182.11,184.57,48982970
05/08/2024,182.85,183.07,181.45,182.74,45057090
05/07/2024,183.45,184.90,181.32,182.40,77305770
05/06/2024,182.354,184.20,180.42,181.71,78569670
05/03/2024,186.645,187.00,182.66,183.38,163224100
05/02/2024,172.51,173.415,170.89,173.03,94214920
05/01/2024,169.58,172.705,169.11,169.30,50383150
04/30/2024,173.33,174.99,170.00,170.33,65934780
04/29/2024,173.37,176.03,173.10,173.50,68169420
04/26/2024,169.88,171.34,169.18,169.30,44838350
04/25/2024,169.525,170.61,168.1511,169.89,50558330
04/24/2024,166.54,169.30,166.21,169.02,48251840
04/23/2024,165.35,167.05,164.92,166.90,49537760
04/22/2024,165.515,167.26,164.77,165.84,48116440
04/19/2024,166.21,166.40,164.075,165.00,68149380
04/18/2024,168.03,168.64,166.55,167.04,43122900
04/17/2024,169.61,170.65,168.00,168.00,50901210
04/16/2024,171.75,173.76,168.27,169.38,73711240
04/15/2024,175.36,176.63,172.50,172.69,73531770
04/12/2024,174.26,178.36,174.21,176.55,101670900
04/11/2024,168.34,175.46,168.16,175.04,91070280
04/10/2024,168.80,169.09,167.11,167.78,49709340
04/09/2024,168.70,170.08,168.35,169.67,42451210
04/08/2024,169.03,169.20,168.24,168.45,37425510
04/05/2024,169.59,170.39,168.95,169.58,42104830
04/04/2024,170.29,171.92,168.82,168.82,53704390
04/03/2024,168.79,170.68,168.58,169.65,47691720
04/02/2024,169.08,169.34,168.2302,168.84,49329480
04/01/2024,171.19,171.25,169.475,170.03,46240500
03/28/2024,171.75,172.23,170.51,171.48,65672690
03/27/2024,170.41,173.60,170.11,173.31,60273270
03/26/2024,170.00,171.42,169.58,169.71,57388450
03/25/2024,170.565,171.94,169.45,170.85,54288330
03/22/2024,171.76,173.05,170.06,172.28,71160140
03/21/2024,177.05,177.49,170.84,171.37,106181300
03/20/2024,175.72,178.67,175.09,178.67,53423100
03/19/2024,174.34,176.605,173.03,176.08,55215240
03/18/2024,175.57,177.71,173.52,173.72,75604180
03/15/2024,171.17,172.62,170.285,172.62,121752700
03/14/2024,172.91,174.3078,172.05,173.00,72913510
03/13/2024,172.77,173.185,170.76,171.13,52488690
03/12/2024,173.15,174.03,171.01,173.23,59825370
03/11/2024,172.94,174.38,172.05,172.75,60139470
03/08/2024,169.00,173.70,168.94,170.73,76267040
03/07/2024,169.15,170.73,168.49,169.00,71765060
03/06/2024,171.06,171.24,168.68,169.12,68587710
03/05/2024,170.76,172.04,169.62,170.12,95132360
03/04/2024,176.15,176.90,173.79,175.10,81510100
03/01/2024,179.55,180.53,177.38,179.66,73563080
02/29/2024,181.27,182.57,179.53,180.75,136682600
02/28/2024,182.51,183.12,180.13,181.42,48953940
02/27/2024,181.10,183.9225,179.56,182.63,54318850
02/26/2024,182.24,182.76,180.65,181.16,40867420
02/23/2024,185.01,185.04,182.23,182.52,45119680
02/22/2024,183.48,184.955,182.46,184.37,52292210
02/21/2024,181.94,182.8888,180.66,182.32,41529670
02/20/2024,181.79,182.43,180.00,181.56,53665550
02/16/2024,183.42,184.85,181.665,182.31,49752470
02/15/2024,183.55,184.49,181.35,183.86,65434500
02/14/2024,185.32,185.53,182.44,184.15,54630520
02/13/2024,185.77,186.21,183.5128,185.04,56529530
