date,open,high,low,close,volume
08/16/2024,121.94,125.00,121.18,124.58,302589900
08/15/2024,118.76,123.24,117.47,122.86,318086700
08/14/2024,118.53,118.60,114.07,118.08,339246400
08/13/2024,112.44,116.23,111.58,116.14,312646700
08/12/2024,106.32,111.07,106.26,109.02,325559900
08/09/2024,105.64,106.60,103.43,104.75,290844200
08/08/2024,102.00,105.50,97.52,104.97,391910000
08/07/2024,107.81,108.80,98.69,98.91,411440400
08/06/2024,103.84,107.71,100.55,104.25,409012100
08/05/2024,92.06,103.41,90.69,100.45,552842400
08/02/2024,103.76,108.72,101.37,107.27,482027500
08/01/2024,117.53,120.16,106.8104,109.21,523462300
07/31/2024,112.90,118.34,110.88,117.02,473174200
07/30/2024,111.52,111.99,102.54,103.73,486833300
07/29/2024,113.69,116.28,111.30,111.59,248152100
07/26/2024,116.19,116.20,111.58,113.06,293399100
07/25/2024,113.04,116.63,106.30,112.28,460067000
07/24/2024,119.17,119.95,113.44,114.25,327776900
07/23/2024,122.78,124.69,122.10,122.59,173911000
07/22/2024,120.35,124.07,119.86,123.54,258068900
07/19/2024,120.35,121.60,117.37,117.93,217223800
07/18/2024,121.85,122.40,116.56,121.09,320979500
07/17/2024,121.35,121.85,116.72,117.99,390086200
07/16/2024,128.44,129.04,124.58,126.36,214769500
07/15/2024,130.56,131.39,127.18,128.44,208326200
07/12/2024,128.26,131.92,127.22,129.24,252680500
07/11/2024,135.75,136.15,127.05,127.40,374782700
07/10/2024,134.03,135.10,132.42,134.91,248978600
07/09/2024,130.35,133.82,128.65,131.38,287020800
07/08/2024,127.49,130.77,127.04,128.20,237677300
07/05/2024,127.38,128.85,125.68,125.83,214176700
07/03/2024,121.66,128.28,121.36,128.28,215749000
07/02/2024,121.13,123.41,121.03,122.67,218374000
07/01/2024,123.47,124.84,118.83,124.30,284885500
06/28/2024,124.58,127.71,122.75,123.54,315516700
06/27/2024,124.10,126.41,122.92,123.99,252571700
06/26/2024,126.13,128.12,122.60,126.40,362975900
06/25/2024,121.20,126.50,119.32,126.09,425787500
06/24/2024,123.24,124.46,118.04,118.11,476060900
06/21/2024,127.12,130.63,124.30,126.57,655484700
06/20/2024,139.80,140.76,129.52,130.78,517768400
06/18/2024,131.14,136.33,130.69,135.58,294335100
06/17/2024,132.99,133.73,129.58,130.98,288504400
06/14/2024,129.96,132.84,128.32,131.88,309320400
06/13/2024,129.39,129.80,127.16,129.61,260704500
06/12/2024,123.06,126.88,122.57,125.20,299595000
06/11/2024,121.77,122.87,118.74,120.91,222551200
06/10/2024,120.37,123.10,117.01,121.79,314162700
06/07/2024,119.77,121.6917,118.022,120.888,412385800
06/06/2024,124.048,125.587,118.32,120.998,664696200
06/05/2024,118.371,122.4495,117.468,122.44,528401800
06/04/2024,115.716,116.60,114.045,116.437,403324000
06/03/2024,113.621,115.00,112.003,115.00,438391800
05/31/2024,112.52,112.717,106.94,109.633,613262500
05/30/2024,114.65,115.8191,109.663,110.50,487350300
05/29/2024,113.05,115.492,110.901,114.825,557441900
05/28/2024,110.244,114.939,109.883,113.901,652727900
05/24/2024,104.449,106.475,103.00,106.469,429493700
05/23/2024,102.028,106.32,101.52,103.799,835065300
05/22/2024,95.459,96.02,93.249,94.95,548648000
05/21/2024,93.599,95.40,93.18,95.386,328946500
05/20/2024,93.75,95.20,93.44,94.78,318764500
05/17/2024,94.369,94.74,91.806,92.479,359691000
05/16/2024,94.91,95.819,94.103,94.359,323951800
05/15/2024,92.472,94.862,91.599,94.63,417735500
05/14/2024,89.599,91.651,88.934,91.356,296507100
05/13/2024,90.478,90.998,88.529,90.399,289680200
05/10/2024,90.3045,91.401,89.227,89.878,335325400
05/09/2024,90.529,91.072,88.231,88.747,378012700
05/08/2024,89.4825,91.194,89.42,90.412,325721000
05/07/2024,91.098,91.781,89.011,90.554,437341600
05/06/2024,89.39,92.22,89.055,92.14,376202600
05/03/2024,87.789,89.281,87.04,88.789,398340700
05/02/2024,84.449,86.237,83.20,85.817,377897500
05/01/2024,85.077,86.00,81.2546,83.041,559863200
04/30/2024,87.24,88.819,86.30,86.402,363708700
04/29/2024,87.595,87.992,85.266,87.757,388970800
04/26/2024,83.818,88.3309,83.387,87.735,551010800
04/25/2024,78.868,83.323,78.223,82.632,424640700
04/24/2024,83.95,84.082,79.183,79.677,512207500
04/23/2024,80.769,82.769,80.264,82.423,438559400
04/22/2024,78.104,80.073,76.40,79.518,596340500
04/19/2024,83.15,84.324,75.606,76.20,875198000
04/18/2024,84.97,86.19,82.402,84.671,447260300
04/17/2024,88.34,88.775,83.95,84.035,495399500
04/16/2024,86.4325,88.118,86.0639,87.415,370453000
04/15/2024,89.098,90.613,85.929,86.001,443077000
04/12/2024,89.699,90.175,87.53,88.186,426804800
04/11/2024,87.42,90.739,86.926,90.616,431637300
04/10/2024,83.926,87.40,83.709,87.039,431928500
04/09/2024,87.442,87.635,83.022,85.354,503547400
04/08/2024,88.70,88.83,86.732,87.133,283220000
04/05/2024,86.866,88.481,85.926,88.008,399678500
04/04/2024,90.406,90.634,85.88,85.905,434964900
04/03/2024,88.484,90.374,88.40,88.964,370066600
04/02/2024,88.448,90.094,87.62,89.452,433063600
04/01/2024,90.299,92.225,89.204,90.363,452441500
03/28/2024,90.00,91.30,89.193,90.356,435212300
03/27/2024,93.112,93.24,89.123,90.25,586067200
03/26/2024,95.851,96.375,92.502,92.561,513647600
03/25/2024,93.941,96.766,93.51,95.002,552136100
03/22/2024,91.141,94.778,90.834,94.289,586719400
03/21/2024,92.30,92.648,90.405,91.435,480372300
03/20/2024,89.797,90.41,88.223,90.372,479062800
03/19/2024,86.70,90.544,85.01,89.398,672171300
03/18/2024,90.388,92.405,87.085,88.455,668975900
03/15/2024,86.93,89.546,86.257,87.8365,642086200
03/14/2024,89.577,90.646,86.60,87.944,602318200
03/13/2024,91.055,91.504,88.435,90.888,635712900
03/12/2024,88.049,91.96,86.1501,91.913,668075200
03/11/2024,86.429,88.797,84.166,85.774,678364100
03/08/2024,95.1379,97.40,86.506,87.528,1142269000
03/07/2024,90.158,92.767,89.602,92.669,608119200
03/06/2024,88.022,89.724,87.03,88.70,582520300
03/05/2024,85.27,86.097,83.417,85.964,520639300
03/04/2024,84.13,87.695,83.719,85.237,615616500
03/01/2024,80.00,82.30,79.435,82.279,479135100
02/29/2024,79.094,79.99,78.35,79.112,507289000
02/28/2024,77.62,78.933,77.125,77.663,393110400
02/27/2024,79.381,79.48,77.162,78.701,391705200
02/26/2024,79.70,80.646,78.505,79.092,503972700
02/23/2024,80.79,82.394,77.57,78.817,829388400
02/22/2024,75.025,78.575,74.22,78.538,865099700
02/21/2024,68.006,68.888,66.248,67.472,690298100
02/20/2024,71.947,71.956,67.734,69.452,704833100
02/16/2024,74.10,74.402,72.501,72.613,495326600
02/15/2024,73.869,73.975,72.40,72.658,420121800
02/14/2024,73.202,74.236,71.938,73.90,504917400
02/13/2024,70.40,73.45,69.62,72.128,602580200
02/12/2024,72.60,74.611,71.25,72.248,613710200
