date,open,high,low,close,volume
08/20/2024,90.88,90.96,88.64,88.68,16933240
08/19/2024,90.62,91.85,90.62,91.08,10881340
08/16/2024,90.01,90.69,89.94,90.47,8876521
08/15/2024,90.01,90.86,89.93,90.57,9167605
08/14/2024,89.15,89.895,88.80,89.50,10828800
08/13/2024,89.17,89.25,88.54,88.98,15693200
08/12/2024,89.93,90.425,87.50,89.85,14392940
08/09/2024,89.08,89.79,88.51,89.41,11172790
08/08/2024,87.58,89.33,87.58,89.21,10798420
08/07/2024,88.04,88.94,87.28,87.33,13062970
08/06/2024,86.77,87.96,86.43,86.98,15709300
08/05/2024,86.50,87.18,85.47,86.45,25019550
08/02/2024,89.70,90.19,87.51,88.40,22918100
08/01/2024,93.00,93.47,90.27,90.74,21279250
07/31/2024,94.08,94.14,93.14,93.21,18086880
07/30/2024,91.39,93.11,91.2817,92.82,12836600
07/29/2024,92.20,92.27,90.535,91.40,13578260
07/26/2024,91.66,92.575,91.3314,92.19,11865390
07/25/2024,90.40,92.19,89.97,91.90,18218700
07/24/2024,90.57,91.15,89.715,90.34,14664250
07/23/2024,91.53,91.61,90.215,90.33,16551900
07/22/2024,91.88,92.32,91.265,91.79,10763760
07/19/2024,93.24,93.88,92.13,92.37,13250140
07/18/2024,93.12,94.51,92.79,93.39,16433830
07/17/2024,92.51,93.82,92.49,93.22,14717680
07/16/2024,91.50,92.3871,91.03,92.30,12064670
07/15/2024,91.16,92.72,90.81,91.89,15395970
07/12/2024,90.80,90.93,89.85,90.52,9058620
07/11/2024,89.13,90.475,88.82,90.29,11344840
07/10/2024,88.66,89.39,88.39,89.36,9660378
07/09/2024,88.66,89.74,88.40,88.76,9545597
07/08/2024,89.45,90.38,89.195,89.55,9797506
07/05/2024,91.35,91.42,89.70,90.10,11725250
07/03/2024,91.21,91.95,91.05,91.53,8140047
07/02/2024,92.08,92.10,90.55,91.13,12613390
07/01/2024,91.88,92.18,90.66,91.20,12281640
06/28/2024,91.50,91.82,90.82,91.15,12835020
06/27/2024,91.07,91.17,90.29,90.80,7815787
06/26/2024,91.59,91.59,90.155,90.59,11563700
06/25/2024,91.20,91.50,90.70,91.49,13835130
06/24/2024,89.53,91.625,89.38,91.28,15594110
06/21/2024,90.51,90.76,89.62,89.75,19993180
06/20/2024,88.90,90.73,88.62,90.27,17036930
06/18/2024,88.84,89.76,88.418,88.64,14642890
06/17/2024,87.92,88.665,87.60,88.27,14773860
06/14/2024,88.60,88.70,87.67,88.04,12905670
06/13/2024,89.28,89.53,88.245,88.70,14247820
06/12/2024,91.24,91.27,89.0711,89.52,16280290
06/11/2024,90.27,90.59,89.44,90.49,9295563
06/10/2024,90.33,91.21,89.99,90.67,11274190
06/07/2024,90.18,91.035,89.55,89.99,10044890
06/06/2024,89.57,90.38,89.2266,90.35,12753250
06/05/2024,90.00,90.14,89.33,89.88,10520080
06/04/2024,89.82,89.97,88.70,89.89,17360710
06/03/2024,92.89,92.92,90.09,90.76,20398290
05/31/2024,91.10,93.2661,91.0096,93.20,16251510
05/30/2024,90.48,91.27,90.45,90.94,11366390
05/29/2024,92.05,92.13,90.27,90.68,15026780
05/28/2024,91.69,92.55,91.455,92.31,14452060
05/24/2024,91.95,92.1898,91.11,91.37,9520699
05/23/2024,92.54,92.86,91.08,91.24,13465690
05/22/2024,93.50,93.54,91.71,92.08,17433980
05/21/2024,94.10,94.865,93.81,93.88,11233840
05/20/2024,95.00,95.21,94.105,94.34,10067330
05/17/2024,93.82,95.105,93.79,94.96,14500790
05/16/2024,93.70,94.38,93.40,93.65,12290070
05/15/2024,93.50,94.08,92.12,93.91,19396120
05/14/2024,93.40,93.77,93.02,93.70,12176780
05/13/2024,94.05,94.40,93.18,93.58,10489030
05/10/2024,94.55,94.86,93.58,93.83,10284210
05/09/2024,93.20,94.35,93.20,94.35,11244750
05/08/2024,92.67,93.545,92.53,93.10,9905941
05/07/2024,93.43,93.90,93.18,93.21,10471150
05/06/2024,92.86,94.235,92.86,93.30,16722750
05/03/2024,92.64,92.74,91.345,92.57,19043870
05/02/2024,92.65,93.19,92.12,92.56,17308400
05/01/2024,93.39,93.69,91.53,92.03,25471850
04/30/2024,96.00,96.165,93.475,93.52,17699470
04/29/2024,95.46,96.60,95.40,96.39,11118160
04/26/2024,95.76,96.115,94.76,95.74,16183300
04/25/2024,96.08,96.92,95.25,96.63,13250100
04/24/2024,95.52,96.30,95.06,96.19,10651890
04/23/2024,95.15,96.12,94.69,96.12,14328750
04/22/2024,94.47,96.24,93.72,95.59,15122170
04/19/2024,94.02,95.61,93.88,94.97,17725720
04/18/2024,94.45,94.72,93.51,93.84,12777820
04/17/2024,94.20,95.14,93.46,94.13,13710460
04/16/2024,95.05,95.49,93.73,94.40,18248810
04/15/2024,96.59,97.05,95.11,95.23,24345360
04/12/2024,98.34,98.97,95.67,96.13,23286220
04/11/2024,98.10,98.14,96.335,97.72,19602350
04/10/2024,97.22,98.15,96.80,97.79,19599830
04/09/2024,97.88,98.14,96.78,97.49,17666550
04/08/2024,98.13,98.41,97.285,97.46,17017280
04/05/2024,97.44,98.4667,96.85,98.08,15597270
04/04/2024,97.25,97.595,96.66,97.04,18470650
04/03/2024,96.80,97.2302,96.4849,97.10,14574430
04/02/2024,95.52,96.54,95.10,96.44,19335600
04/01/2024,94.69,95.39,93.7563,95.11,21449510
03/28/2024,93.95,94.58,93.4957,94.41,17307570
03/27/2024,92.34,93.42,92.18,93.40,16980040
03/26/2024,93.35,93.56,92.36,92.54,17686930
03/25/2024,92.72,93.88,92.70,93.26,17537190
03/22/2024,92.64,92.87,92.1735,92.40,8974404
03/21/2024,92.21,92.79,91.92,92.60,11667100
03/20/2024,91.65,92.38,91.51,92.05,16329670
03/19/2024,91.13,92.2496,91.07,92.18,14272890
03/18/2024,91.19,91.46,90.43,91.14,15248360
03/15/2024,91.22,92.22,91.01,91.56,18876680
03/14/2024,90.72,91.33,90.37,91.29,17973010
03/13/2024,89.87,90.85,89.72,90.36,21362600
03/12/2024,89.07,89.315,88.465,88.94,11890450
03/11/2024,88.19,89.11,87.53,89.08,12491860
03/08/2024,87.74,88.19,87.52,88.17,14125990
03/07/2024,87.24,88.35,87.17,87.86,12284600
03/06/2024,87.58,88.04,86.93,87.12,14004380
03/05/2024,86.08,87.41,85.97,86.85,16087130
03/04/2024,87.09,87.32,86.125,86.21,16599020
03/01/2024,86.76,87.54,86.61,87.14,16229840
02/29/2024,85.90,86.42,85.655,86.14,13667660
02/28/2024,86.00,86.65,85.38,85.72,13339810
02/27/2024,86.34,86.71,85.45,85.89,13158680
02/26/2024,85.86,86.825,85.43,86.26,11688170
02/23/2024,85.69,86.235,85.14,85.96,14476200
02/22/2024,85.83,86.89,85.42,86.53,17603420
02/21/2024,85.15,86.46,85.09,86.38,14378320
02/20/2024,85.66,85.71,84.68,84.79,14497790
02/16/2024,85.97,86.2499,85.32,85.57,13480380
02/15/2024,83.28,85.856,83.21,85.62,21682210
02/14/2024,83.99,84.245,82.86,83.30,20447290
02/13/2024,84.31,84.60,82.835,83.38,20578410
