date,open,high,low,close,volume
05/29/2024,213.82,215.76,213.82,214.73,4284538
05/28/2024,216.41,216.58,214.745,216.10,4393214
05/24/2024,213.93,215.65,213.22,215.19,2953206
05/23/2024,217.60,217.62,212.71,213.39,4700216
05/22/2024,215.27,215.925,213.87,215.14,5891457
05/21/2024,213.49,215.01,213.11,214.66,3070241
05/20/2024,212.03,214.71,211.84,214.31,3138634
05/17/2024,212.78,212.91,210.66,211.82,3808017
05/16/2024,213.155,213.815,212.20,212.29,6033253
05/15/2024,209.65,213.0981,209.50,213.03,7154320
05/14/2024,206.44,208.625,206.32,208.34,4912582
05/13/2024,207.05,207.22,205.86,206.51,3290994
05/10/2024,205.85,206.77,204.89,205.54,4377007
05/09/2024,204.51,204.94,203.76,204.78,4794843
05/08/2024,203.53,205.06,203.48,204.84,3587971
05/07/2024,205.53,205.63,204.24,204.26,5010510
05/06/2024,203.32,204.93,203.01,204.93,4010467
05/03/2024,202.39,203.23,201.67,202.55,6658247
05/02/2024,196.74,197.33,194.26,197.06,6669995
05/01/2024,195.22,198.50,194.22,194.26,10226790
04/30/2024,200.00,200.81,196.21,196.27,7464527
04/29/2024,200.86,201.16,199.515,200.69,3747423
04/26/2024,199.16,201.29,198.38,199.83,5052084
04/25/2024,195.56,197.97,194.69,197.60,5783992
04/24/2024,198.59,199.405,196.94,198.03,4580082
04/23/2024,195.06,197.42,194.77,197.13,6075819
04/22/2024,194.01,195.42,192.08,194.25,6646721
04/19/2024,195.83,196.47,192.04,192.53,10939990
04/18/2024,198.79,199.30,196.37,196.58,7640363
04/17/2024,202.50,202.84,198.70,198.85,6545189
04/16/2024,201.96,203.01,200.96,201.76,7457011
04/15/2024,206.68,206.81,201.21,201.52,8594536
04/12/2024,206.31,207.28,204.66,205.42,8093407
04/11/2024,205.62,209.14,204.625,208.80,5281803
04/10/2024,204.89,205.471,203.83,204.71,6918377
04/09/2024,207.27,207.70,204.66,207.25,4700578
04/08/2024,206.58,207.26,205.45,206.21,4063068
04/05/2024,205.00,207.50,204.43,206.45,6404391
04/04/2024,209.37,210.10,204.00,204.11,8232362
04/03/2024,205.80,208.46,205.75,207.39,5334982
04/02/2024,206.53,207.137,205.16,206.84,5709189
04/01/2024,208.71,210.07,208.09,208.85,5827395
03/28/2024,208.23,208.87,207.85,208.27,4427155
03/27/2024,208.97,209.08,207.12,208.72,6247528
03/26/2024,209.27,209.61,207.49,207.66,4269180
03/25/2024,207.92,209.405,207.32,208.52,4388939
03/22/2024,209.85,210.68,209.10,209.91,5753478
03/21/2024,211.93,211.93,209.66,209.84,6156017
03/20/2024,207.53,209.76,206.7979,209.69,6678708
03/19/2024,205.29,207.40,204.26,207.37,6695140
03/18/2024,207.09,208.42,206.14,206.30,7088283
03/15/2024,205.78,206.72,204.79,205.63,9816680
03/14/2024,209.62,210.36,207.505,208.78,8011622
03/13/2024,210.38,210.50,207.87,208.74,6407744
03/12/2024,208.77,211.04,206.79,211.02,8691440
03/11/2024,206.40,207.24,205.29,206.78,7824189
03/08/2024,210.86,212.35,207.22,207.35,7456050
03/07/2024,208.98,211.12,207.94,210.48,6060406
03/06/2024,207.73,208.7684,205.82,207.21,7151594
03/05/2024,208.68,208.78,204.25,205.58,9021443
03/04/2024,210.46,211.965,209.99,210.76,10221910
03/01/2024,207.51,211.06,207.41,210.76,6568359
02/29/2024,205.79,207.465,204.64,206.98,5993373
02/28/2024,204.99,205.26,203.9599,204.70,4164540
02/27/2024,206.05,206.05,204.14,205.67,4992227
02/26/2024,206.19,206.70,205.28,205.49,9124442
02/23/2024,207.40,207.66,204.64,205.29,6161970
02/22/2024,204.40,206.325,203.93,205.77,9275849
02/21/2024,198.57,199.25,197.07,199.25,7983179
02/20/2024,201.38,202.10,198.50,200.51,8723793
02/16/2024,205.00,205.41,202.295,202.57,5545209
02/15/2024,205.15,205.35,203.31,204.45,5398195
02/14/2024,204.27,205.04,202.83,204.88,5895840
02/13/2024,201.79,204.12,201.175,202.76,9729671
