trigger_date,trigger_return,next_day_1,next_day_2,next_day_3,cumulative_3d
2024-07-24 00:00:00-04:00,-2.314909375473495,-0.5142620237842288,1.1090468702846357,0.08133101292933098,0.670891558451725
2024-08-05 00:00:00-04:00,-2.996879838863975,1.0354085880061037,-0.7734647858502863,2.3042611519136447,2.5640477652904448
2024-09-03 00:00:00-04:00,-2.115107439771169,-0.16025435809103872,-0.3018017615584734,-1.7260249859284649,-2.1796305989561837
2024-12-18 00:00:00-05:00,-2.949284635160343,-0.08651123249070469,1.0869123768910471,0.7287273468533639,1.7354715344451765
